TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-13,7,ROS0221,31.43
2023-06-13,2,ROS1101,54.06
2023-06-13,5,ROX1101,19.14
2023-06-13,29,SDN0331,0.19
2023-06-13,25,SVL0331,66.41
2023-06-13,23,TKU2201,86.92
2023-06-13,20,TWH0331,42.19
2023-06-13,37,WHU0331,173.89
2023-06-13,39,WIL0331,66.29
2023-06-13,32,WTK2201,0.20
2023-06-13,24,ARG1101,14.95
2023-06-13,32,ASB0661,0.21
2023-06-13,21,ATI2201,71.29
2023-06-13,7,ATU1101,21.52
2023-06-13,42,BEN2202,38.28
2023-06-13,9,BPT1101,20.09
2023-06-13,38,COL0661,152.27
2023-06-13,20,FHL0331,40.34
2023-06-13,46,HOB1101,24.77
2023-06-13,34,HWA1101,19.81
2023-06-13,29,HWB1101,0.19
2023-06-13,36,HWB1101,1567.80
2023-06-13,2,INV2201,19.17
2023-06-13,9,INV2201,19.16
2023-06-13,7,KIN0111,29.87
2023-06-13,48,KIN0113,22.24
2023-06-13,14,KPA1101,82.78
2023-06-13,10,KPU0661,66.33
2023-06-13,10,MAN2201,18.07
2023-06-13,41,MNG0331,24.12
2023-06-13,45,MTO0331,35.34
2023-06-13,19,MTR0331,70.08
2023-06-13,32,OKI2201,33.37
2023-06-13,44,OKI2201,108.13
2023-06-13,38,OTA0221,181.97
2023-06-13,33,PEN0221,38.94
2023-06-13,13,ROS1101,49.84
2023-06-13,22,ROS1101,67.97
2023-06-13,12,TKR0331,26.52
2023-06-13,28,TMK0331,0.21
2023-06-13,42,TWH0331,59.94
2023-06-13,4,ABY0111,19.63
2023-06-13,35,ABY0111,5.62
2023-06-13,39,BAL0331,58.74
2023-06-13,5,BDE0111,19.27
2023-06-13,4,BPE0331,64.98
2023-06-13,22,BPE0331,61.28
2023-06-13,11,CLH0111,19.97
2023-06-13,25,CYD2201,3.46
2023-06-13,41,HEN0331,24.28
2023-06-13,4,HWB2201,19.27
2023-06-13,45,ISL0661,28.52
2023-06-13,13,KAW2201,45.90
2023-06-13,29,KAW2201,84.21
2023-06-13,34,KUM0661,15.78
2023-06-13,43,LFD1101,107.31
2023-06-13,34,MTN0331,19.63
2023-06-13,9,NMA0331,19.13
2023-06-13,1,OHB2201,19.95
2023-06-13,9,OTA0221,38.24
2023-06-13,3,PEN0221,56.74
2023-06-13,14,PPI2201,81.54
2023-06-13,23,RDF0331,90.18
2023-06-13,39,WKO0331,79.15
2023-06-13,25,WRK0331,60.74
2023-06-13,11,WVY0111,105.64
2023-06-13,9,BEN2201,20.00
2023-06-13,20,BOB1101,42.91
2023-06-13,37,CPK0331,148.10
2023-06-13,43,CYD0331,70.57
2023-06-13,17,DOB0661,212.23
2023-06-13,23,FKN0331,54.09
2023-06-13,20,GFD0331,38.39
2023-06-13,39,HAY1101,66.24
2023-06-13,21,HAY2201,68.57
2023-06-13,23,INV2201,51.66
2023-06-13,34,ISL2201,15.08
2023-06-13,10,KAW0112,60.99
2023-06-13,28,KBY0662,0.22
2023-06-13,48,KMO0331,22.40
2023-06-13,29,LTN2201,79.58
2023-06-13,24,MCH0111,14.95
2023-06-13,47,MLG0331,21.61
2023-06-13,11,NMA0331,18.49
2023-06-13,43,NSY0331,72.30
2023-06-13,26,OAM0331,0.21
2023-06-13,46,OHB2201,19.99
2023-06-13,44,ORO1102,102.18
2023-06-13,19,PNI0331,66.99
2023-06-13,24,PNI0331,66.35
2023-06-13,33,RDF0331,36.14
2023-06-13,2,RFN1102,21.60
2023-06-13,47,ROT0111,22.83
2023-06-13,38,ROX2201,136.09
2023-06-13,5,SWN0251,63.63
2023-06-13,32,TKR0331,30.51
2023-06-13,28,TMI0331,89.02
2023-06-13,1,TMU0111,48.06
2023-06-13,20,WHI2201,39.98
2023-06-13,5,WIR0331,64.23
2023-06-13,47,WIR0331,24.28
2023-06-13,20,WPR0331,37.85
2023-06-13,12,BOB0331,29.09
2023-06-13,26,BRK0331,10.06
2023-06-13,27,CBG0111,92.84
2023-06-13,35,DOB0331,442.42
2023-06-13,7,HAM0551,30.69
2023-06-13,14,HAY0111,78.69
2023-06-13,46,HAY0111,21.71
2023-06-13,42,HAY0331,52.67
2023-06-13,40,HAY1101,30.78
2023-06-13,40,HAY2201,30.73
2023-06-13,16,HOR0331,1566.50
2023-06-13,29,INV0331,0.19
2023-06-13,37,INV2201,129.61
2023-06-13,40,ISL0331,28.73
2023-06-13,39,KWA0111,66.51
2023-06-13,41,LFD1101,22.46
2023-06-13,4,MCH0111,21.41
2023-06-13,44,MTO0331,124.97
2023-06-13,20,ORO1102,39.47
2023-06-13,19,OTA0221,75.36
2023-06-13,36,OTI0111,1779.85
2023-06-13,17,PAO1101,229.84
2023-06-13,7,ROX2201,19.31
2023-06-13,3,SVL0331,56.85
2023-06-13,15,SWN0251,726.18
2023-06-13,19,SWN0251,75.32
2023-06-13,46,TAK0331,24.65
2023-06-13,3,TMU0111,55.61
2023-06-13,10,TRK2201,61.63
2023-06-13,47,TWI2201,19.38
2023-06-13,11,WIR0331,113.46
2023-06-13,27,WPR0661,0.22
2023-06-13,46,WPR0661,21.53
2023-06-13,45,WTK0111,26.19
2023-06-13,45,ABY0111,5.62
2023-06-13,42,ALB0331,62.20
2023-06-13,24,BEN2201,13.23
2023-06-13,30,BOB0331,92.19
2023-06-13,6,CML0331,19.49
2023-06-13,25,HEN0331,66.26
2023-06-13,37,HWA0332,150.75
2023-06-13,46,ISL2201,21.34
2023-06-13,27,JRD1101,87.28
2023-06-13,4,KPA1101,66.17
2023-06-13,1,LFD1102,46.45
2023-06-13,13,OHC2201,36.03
2023-06-13,9,ORO1101,21.53
2023-06-13,27,ORO1101,0.23
2023-06-13,39,PEN0221,77.96
2023-06-13,40,PEN1101,35.98
2023-06-13,19,PRM0331,66.71
2023-06-13,38,RFN1102,162.46
2023-06-13,33,SBK0661,1.07
2023-06-13,21,TGA0111,73.36
2023-06-13,11,TKU0331,104.01
2023-06-13,13,TKU0331,45.43
2023-06-13,9,TMI0331,38.16
2023-06-13,33,TMU0111,38.08
2023-06-13,5,TRK0111,61.35
2023-06-13,20,TRK2201,40.48
2023-06-13,8,WAI0501,30.14
2023-06-13,38,WAI0501,175.32
2023-06-13,23,WGN0331,89.50
2023-06-13,22,WPA2201,62.41
2023-06-13,29,WPR0331,0.22
2023-06-13,12,WTK2201,15.07
2023-06-13,30,WVY1101,83.99
2023-06-13,48,BEN2202,20.01
2023-06-13,46,BPE0331,22.36
2023-06-13,27,BPE2201,83.29
2023-06-13,21,BRK0331,71.15
2023-06-13,21,CLH0111,67.03
2023-06-13,19,EDN0331,58.63
2023-06-13,29,FKN0331,0.20
2023-06-13,8,HAM2201,30.55
2023-06-13,47,HLY0331,23.55
2023-06-13,29,HLY2201,89.67
2023-06-13,13,HOB1101,49.52
2023-06-13,43,HWB0331,71.50
2023-06-13,3,INV0331,19.16
2023-06-13,14,ISL0661,74.49
2023-06-13,33,KAW2201,36.07
2023-06-13,3,KBY0662,21.33
2023-06-13,31,KIN0111,7.86
2023-06-13,14,LTN2201,80.52
2023-06-13,40,MCH0111,30.04
2023-06-13,30,MNG1101,92.66
2023-06-13,41,MNG1101,24.03
2023-06-13,22,OHB2201,45.50
2023-06-13,36,OPK0331,1815.56
2023-06-13,47,ORO1102,22.22
2023-06-13,1,OTA0221,49.09
2023-06-13,24,PEN1101,77.34
2023-06-13,11,ROT0111,106.80
2023-06-13,11,ROT1101,106.33
2023-06-13,21,STK0331,69.99
2023-06-13,14,TGA0331,84.62
2023-06-13,5,TKU0331,60.38
2023-06-13,31,WVY0111,7.67
2023-06-13,39,ABY0111,5.62
2023-06-13,16,CST0331,1547.86
2023-06-13,7,DOB0661,21.51
2023-06-13,16,DOB0661,1617.85
2023-06-13,22,EDN0331,44.54
2023-06-13,34,HAY2201,18.54
2023-06-13,7,HEP0331,31.39
2023-06-13,25,HOR0331,3.95
2023-06-13,46,KBY0661,21.64
2023-06-13,46,KPO1101,23.95
2023-06-13,8,KUM0661,20.97
2023-06-13,41,LTN0331,21.16
2023-06-13,12,MDN2201,29.57
2023-06-13,32,MGM0331,31.89
2023-06-13,40,MHO0331,31.96
2023-06-13,34,MLG0331,18.75
2023-06-13,37,MLG0331,148.33
2023-06-13,42,MTI2201,56.62
2023-06-13,20,OHB2201,34.01
2023-06-13,37,OHC2201,132.52
2023-06-13,28,OHK2201,84.32
2023-06-13,44,OWH0111,112.76
2023-06-13,18,RDF0331,133.40
2023-06-13,13,ROS0221,49.96
2023-06-13,38,ROT0111,173.13
2023-06-13,36,SBK0661,1878.85
2023-06-13,11,SFD2201,105.25
2023-06-13,29,TKB2201,0.20
2023-06-13,29,TNG0111,81.50
2023-06-13,43,TUI1101,91.76
2023-06-13,30,WDV0111,81.58
2023-06-13,19,WHI0111,69.72
2023-06-13,2,WIR0331,54.16
2023-06-13,25,WKO0331,66.58
2023-06-13,44,WPR0661,97.52
2023-06-13,8,WTU0331,29.81
2023-06-13,43,WTU0331,106.25
2023-06-13,35,WVY1101,431.92
2023-06-13,38,APS0111,155.79
2023-06-13,5,ARG1101,21.33
2023-06-13,48,BRB0331,23.83
2023-06-13,35,CPK0331,424.75
2023-06-13,6,EDG0331,30.97
2023-06-13,23,HAY0331,83.33
2023-06-13,14,HEN2201,88.58
2023-06-13,19,HEN2201,75.72
2023-06-13,1,HWA1101,45.25
2023-06-13,6,HWB1101,19.35
2023-06-13,25,KAI0111,4.11
2023-06-13,24,KAW0112,70.60
2023-06-13,15,KIK2201,660.29
2023-06-13,8,KOE1101,31.93
2023-06-13,9,KPU0661,39.19
2023-06-13,36,KUM0661,1819.03
2023-06-13,15,MAT1101,662.63
2023-06-13,20,MDN2201,44.32
2023-06-13,42,MKE1101,56.12
2023-06-13,22,MTO0331,71.85
2023-06-13,10,NAP2202,60.62
2023-06-13,30,NPK0331,86.25
2023-06-13,25,OPK0331,59.63
2023-06-13,12,OTA0221,29.22
2023-06-13,23,PEN0251,96.78
2023-06-13,15,RPO2201,651.09
2023-06-13,31,SFD2201,7.72
2023-06-13,4,STK2201,21.38
2023-06-13,25,SWN2201,65.67
2023-06-13,15,TKU0331,653.40
2023-06-13,43,TRK2201,107.44
2023-06-13,44,TWZ0331,89.28
2023-06-13,26,WEL0331,12.21
2023-06-13,41,WKO0331,24.36
2023-06-13,37,WPR0331,148.17
2023-06-13,13,BPE2201,44.96
2023-06-13,16,BWK1101,1311.68
2023-06-13,42,BWK1101,36.50
2023-06-13,22,CLH0111,49.92
2023-06-13,9,COL0111,20.51
2023-06-13,24,COL0111,14.07
2023-06-13,38,CPK0331,156.81
2023-06-13,43,EDN0331,71.73
2023-06-13,48,EDN0331,19.42
2023-06-13,33,GOR0331,0.93
2023-06-13,20,HWA1102,39.70
2023-06-13,45,HWA1102,30.14
2023-06-13,22,KAW2201,62.03
2023-06-13,4,KIK2201,21.31
2023-06-13,35,MNG0331,495.82
2023-06-13,40,MTO0331,39.38
2023-06-13,43,NMA0331,71.22
2023-06-13,46,OAM0331,20.91
2023-06-13,6,ONG0331,31.61
2023-06-13,30,OTI0111,0.22
2023-06-13,47,PEN0331,24.09
2023-06-13,32,STK0331,0.23
2023-06-13,31,SWN2201,8.45
2023-06-13,20,TMN0551,40.43
2023-06-13,16,TMU1101,1715.49
2023-06-13,10,WHU0331,65.33
2023-06-13,24,WPW0331,69.97
2023-06-13,39,WRD0331,78.51
2023-06-13,46,WVY0111,21.50
2023-06-13,40,ARI1102,32.96
2023-06-13,16,ASB0661,1474.82
2023-06-13,29,AVI2201,0.20
2023-06-13,36,BDE0111,1580.94
2023-06-13,8,BOB0331,30.94
2023-06-13,16,CML0331,1346.88
2023-06-13,25,EDN0331,3.52
2023-06-13,35,GLN0331,492.43
2023-06-13,36,HAM0551,1991.91
2023-06-13,22,HAM2201,65.55
2023-06-13,38,HLY0331,176.55
2023-06-13,32,HOR0661,0.22
2023-06-13,34,INV2202,13.42
2023-06-13,19,KMO0331,71.74
2023-06-13,25,LTN0331,57.46
2023-06-13,21,MDN1101,79.52
2023-06-13,22,MNG1101,67.37
2023-06-13,31,OPK0331,7.76
2023-06-13,36,OTA0221,2053.74
2023-06-13,4,OTA2201,71.00
2023-06-13,47,OTA2201,23.96
2023-06-13,36,PPI2201,1884.03
2023-06-13,2,RDF0331,50.68
2023-06-13,40,ROT0111,34.11
2023-06-13,32,ROT0331,34.50
2023-06-13,42,ROT1101,58.30
2023-06-13,1,SBK0661,21.97
2023-06-13,27,SDN0331,0.20
2023-06-13,35,TKR0331,424.95
2023-06-13,2,TWC2201,47.48
2023-06-13,7,TWC2201,29.04
2023-06-13,28,TWC2201,79.75
2023-06-13,31,WDV1101,7.47
2023-06-13,3,WPA2201,53.79
2023-06-13,21,BAL0331,59.52
2023-06-13,4,BEN2202,20.00
2023-06-13,47,CBG0111,23.56
2023-06-13,12,CPK0331,26.61
2023-06-13,1,EDG0331,46.68
2023-06-13,4,FHL0331,61.64
2023-06-13,36,FKN0331,1626.88
2023-06-13,18,HAM0331,139.66
2023-06-13,25,HAM0331,64.28
2023-06-13,8,HAY0111,28.30
2023-06-13,47,HIN0331,23.68
2023-06-13,6,HKK0661,21.23
2023-06-13,23,HWB2201,51.82
2023-06-13,20,KAW1101,39.83
2023-06-13,19,KPU0661,78.38
2023-06-13,32,LFD1101,33.97
2023-06-13,3,MDN2201,57.13
2023-06-13,13,MDN2201,50.59
2023-06-13,16,OKN0111,1636.46
2023-06-13,44,ROS1101,118.92
2023-06-13,6,SFD0331,30.77
2023-06-13,2,STK0661,21.49
2023-06-13,39,THI2201,70.98
2023-06-13,11,TKR0331,99.86
2023-06-13,6,TRK2201,30.98
2023-06-13,32,TWZ0331,0.20
2023-06-13,15,WDV1101,654.42
2023-06-13,16,WEL0331,1958.02
2023-06-13,30,WEL0331,99.17
2023-06-13,3,WGN0331,52.96
2023-06-13,4,WHI2201,67.69
2023-06-13,32,WPA2201,33.56
2023-06-13,26,BAL0331,0.20
2023-06-13,39,BPE0331,68.56
2023-06-13,29,COL0661,0.22
2023-06-13,17,CYD0331,175.07
2023-06-13,48,GLN0332,23.47
2023-06-13,43,HEP0331,115.65
2023-06-13,38,HOB1101,183.23
2023-06-13,37,HOR0331,150.48
2023-06-13,16,HOR0661,1559.28
2023-06-13,34,HWB2201,13.47
2023-06-13,39,KAI0111,68.99
2023-06-13,3,LFD1101,53.94
2023-06-13,31,MDN2201,8.56
2023-06-13,39,MDN2201,80.12
2023-06-13,38,MKE1101,153.23
2023-06-13,40,MNG0331,35.95
2023-06-13,45,MTI2201,31.01
2023-06-13,28,MTN0331,82.56
2023-06-13,16,MTO0331,1923.95
2023-06-13,27,NAP2202,87.31
2023-06-13,9,PEN0331,38.34
2023-06-13,35,PEN1101,496.23
2023-06-13,11,ROX1101,18.53
2023-06-13,29,SBK0661,0.23
2023-06-13,4,SFD0331,66.74
2023-06-13,40,SWN2201,35.77
2023-06-13,12,TAK0331,29.16
2023-06-13,25,THI2201,60.73
2023-06-13,9,TNG0111,35.64
2023-06-13,18,TNG0111,128.46
2023-06-13,2,TRK0111,51.18
2023-06-13,14,TWZ0331,68.13
2023-06-13,19,WRK2201,69.34
2023-06-13,24,WTU0331,71.69
2023-06-13,36,WVY1101,1795.92
2023-06-13,43,ARI1101,103.62
2023-06-13,20,AVI2201,33.94
2023-06-13,18,DOB0661,133.38
2023-06-13,34,DVK0111,19.75
2023-06-13,43,GYM0661,84.34
2023-06-13,6,HAM0111,31.79
2023-06-13,18,HAY0331,126.47
2023-06-13,9,HLY2201,37.63
2023-06-13,36,HTI0331,1980.38
2023-06-13,40,HTI1101,34.16
2023-06-13,47,KAW1101,22.36
2023-06-13,43,KAW2201,106.43
2023-06-13,37,KIN0331,161.37
2023-06-13,4,MDN1101,72.08
2023-06-13,20,MHO0331,39.30
2023-06-13,38,MNG0331,182.86
2023-06-13,39,MTR0331,70.52
2023-06-13,39,OHA2201,59.13
2023-06-13,30,PAK0331,92.46
2023-06-13,16,PEN0251,1749.19
2023-06-13,40,RFN1101,30.22
2023-06-13,15,ROS1101,734.53
2023-06-13,39,STK0661,69.00
2023-06-13,4,TMU1101,70.08
2023-06-13,6,TUI1101,1.00
2023-06-13,40,WPA2201,32.93
2023-06-13,5,WWD1102,57.59
2023-06-13,43,ABY0111,5.62
2023-06-13,29,ARG1101,0.23
2023-06-13,11,BEN2201,19.38
2023-06-13,20,BEN2202,34.14
2023-06-13,7,BRB0331,31.57
2023-06-13,12,DVK0111,27.35
2023-06-13,37,FKN0331,135.21
2023-06-13,45,HAM0551,32.63
2023-06-13,20,HWA0332,39.82
2023-06-13,24,HWA1102,71.35
2023-06-13,36,HWB2201,1574.73
2023-06-13,27,ISL2201,0.22
2023-06-13,31,KIK0111,0.22
2023-06-13,17,MHO0331,206.44
2023-06-13,11,MPE1101,115.16
2023-06-13,31,MPE1101,8.69
2023-06-13,38,MTN0331,161.64
2023-06-13,45,MTN0331,30.06
2023-06-13,48,OAM0331,20.93
2023-06-13,36,OHB2201,1594.83
2023-06-13,37,OKN0111,158.92
2023-06-13,30,PAO1101,92.02
2023-06-13,32,PEN0221,36.41
2023-06-13,5,PPI2201,60.25
2023-06-13,10,ROS0221,65.06
2023-06-13,3,TUI1101,45.93
2023-06-13,47,WGN0331,21.93
2023-06-13,23,WPW0331,88.17
2023-06-13,47,WVY0111,21.30
2023-06-13,19,WVY1101,68.93
2023-06-13,13,ATU1101,41.14
2023-06-13,14,BAL0331,66.48
2023-06-13,35,BEN2202,381.05
2023-06-13,19,BPE2201,67.52
2023-06-13,24,BRB0331,79.27
2023-06-13,3,COL0111,20.55
2023-06-13,31,GLN0331,8.45
2023-06-13,11,HAM0111,110.62
2023-06-13,11,HAM2201,110.04
2023-06-13,29,HUI0331,84.38
2023-06-13,16,HWB0331,1347.20
2023-06-13,48,INV0331,19.32
2023-06-13,6,INV2202,19.19
2023-06-13,19,ISL0331,65.63
2023-06-13,15,KWA0111,638.17
2023-06-13,7,LFD1102,29.95
2023-06-13,11,LTN0331,102.43
2023-06-13,7,MAT1101,29.60
2023-06-13,35,MLG0111,425.92
2023-06-13,47,MNG0331,24.10
2023-06-13,26,MPE1101,11.71
2023-06-13,21,NAP2201,70.84
2023-06-13,37,NAP2202,156.87
2023-06-13,11,OHA2201,19.24
2023-06-13,12,OKN0111,28.37
2023-06-13,48,OTI0111,21.19
2023-06-13,31,ROT0331,8.00
2023-06-13,7,RPO2201,29.04
2023-06-13,1,TAK0331,49.02
2023-06-13,28,TKB2201,0.20
2023-06-13,20,TWI2201,33.34
2023-06-13,2,ASY0111,21.84
2023-06-13,38,BPE0551,159.98
2023-06-13,7,BPT1101,20.09
2023-06-13,34,BRB0331,22.45
2023-06-13,46,BRB0331,25.01
2023-06-13,37,BWK1101,128.20
2023-06-13,31,CYD0331,0.19
2023-06-13,11,DOB0331,20.85
2023-06-13,1,FKN0331,19.94
2023-06-13,38,HAY2201,155.16
2023-06-13,11,HEN0331,113.04
2023-06-13,36,HWA0331,1822.15
2023-06-13,27,HWB0331,0.20
2023-06-13,3,HWB2201,19.29
2023-06-13,39,KIN0331,72.49
2023-06-13,30,KPA1101,83.76
2023-06-13,36,KPU0661,2139.25
2023-06-13,47,LFD1101,22.55
2023-06-13,6,MAN2201,18.08
2023-06-13,42,NMA0331,37.13
2023-06-13,19,PEN1101,75.72
2023-06-13,1,PNI0331,42.52
2023-06-13,39,ROT0331,73.63
2023-06-13,45,ROT0331,31.87
2023-06-13,48,SFD0331,22.26
2023-06-13,32,THI2201,33.46
2023-06-13,41,TMI0331,24.00
2023-06-13,17,TWI2201,177.05
2023-06-13,29,UHT0331,77.41
2023-06-13,24,WAI0111,71.87
2023-06-13,6,WAI0501,31.21
2023-06-13,25,WDV0111,57.97
2023-06-13,21,ARI1102,71.06
2023-06-13,18,AVI2201,113.76
2023-06-13,35,AVI2201,378.80
2023-06-13,46,BEN2202,20.02
2023-06-13,22,BRK0331,61.91
2023-06-13,18,CYD0331,109.72
2023-06-13,20,EDG0331,40.41
2023-06-13,2,GLN0332,53.51
2023-06-13,19,HTI0331,72.47
2023-06-13,43,HWA1101,101.43
2023-06-13,36,INV0331,1565.83
2023-06-13,21,KAI0111,70.12
2023-06-13,3,KAW0112,53.68
2023-06-13,25,KIN0331,61.05
2023-06-13,8,KPA1101,29.46
2023-06-13,39,MLG0111,66.83
2023-06-13,22,MNI0111,63.07
2023-06-13,5,OHK2201,60.67
2023-06-13,43,RDF0331,106.65
2023-06-13,10,ROX1101,19.27
2023-06-13,22,SFD0331,63.03
2023-06-13,11,STK0331,20.89
2023-06-13,45,SWN0251,33.47
2023-06-13,3,TKB2201,19.96
2023-06-13,5,TMI0331,62.80
2023-06-13,35,TNG0551,439.69
2023-06-13,14,WKO0331,89.68
2023-06-13,5,WTK0111,19.80
2023-06-13,21,ARG1101,69.92
2023-06-13,27,ARG1101,0.23
2023-06-13,13,BEN2202,36.26
2023-06-13,23,BPD1101,54.84
2023-06-13,23,BRB0331,99.70
2023-06-13,1,CBG0111,48.13
2023-06-13,31,CBG0111,8.27
2023-06-13,37,DVK0111,155.47
2023-06-13,19,EDG0331,70.74
2023-06-13,25,FHL0331,57.33
2023-06-13,28,GLN0331,91.19
2023-06-13,28,HAY2201,76.85
2023-06-13,47,HWA0331,22.14
2023-06-13,3,HWA1101,53.65
2023-06-13,42,INV2201,37.08
2023-06-13,22,KIN0112,62.48
2023-06-13,13,KPO1101,48.48
2023-06-13,20,KUM0661,38.79
2023-06-13,25,KUM0661,4.01
2023-06-13,17,LFD1102,217.53
2023-06-13,4,MGM0331,64.32
2023-06-13,18,MHO0331,129.08
2023-06-13,4,NAP2202,67.09
2023-06-13,34,NMA0331,13.44
2023-06-13,23,ORO1101,61.08
2023-06-13,48,ORO1102,22.15
2023-06-13,26,PEN0331,11.27
2023-06-13,43,SBK0661,83.32
2023-06-13,3,TAK0331,56.39
2023-06-13,3,TKU0331,52.82
2023-06-13,25,TRK2201,61.13
2023-06-13,48,TUI1101,19.49
2023-06-13,22,TWC2201,60.88
2023-06-13,16,WAI0111,1678.68
2023-06-13,47,WRK0331,22.23
2023-06-13,27,WVY0111,87.34
2023-06-13,43,WWD1103,95.40
2023-06-13,38,ARA2201,166.75
2023-06-13,44,ASY0111,101.08
2023-06-13,22,ATU1101,52.67
2023-06-13,37,BLN0331,162.38
2023-06-13,44,BLN0331,105.84
2023-06-13,6,BRB0331,32.57
2023-06-13,11,CST0331,106.48
2023-06-13,10,FHL0331,57.04
2023-06-13,47,FHL0331,21.63
2023-06-13,3,HWA0331,53.77
2023-06-13,40,HWB0331,25.78
2023-06-13,18,INV0331,110.70
2023-06-13,46,INV0331,19.33
2023-06-13,30,KIK2201,0.22
2023-06-13,12,KIN0112,27.50
2023-06-13,46,KMO0331,23.32
2023-06-13,40,MDN2201,36.94
2023-06-13,46,MNG0331,24.77
2023-06-13,35,MST0331,441.40
2023-06-13,8,NSY0331,19.77
2023-06-13,14,NSY0331,67.53
2023-06-13,13,ONG0331,47.41
2023-06-13,17,OTA0221,228.68
2023-06-13,12,ROT0111,27.93
2023-06-13,27,SFD0331,86.65
2023-06-13,34,SFD0331,19.89
2023-06-13,45,TKA0111,5.58
2023-06-13,19,TKB2201,59.82
2023-06-13,5,TMU0111,62.81
2023-06-13,12,WAI0501,27.70
2023-06-13,25,WDV1101,57.89
2023-06-13,20,WKM2201,40.11
2023-06-13,44,WKM2201,109.30
2023-06-13,10,WTK2201,19.95
2023-06-13,19,BOB0331,74.93
2023-06-13,28,BPE0331,80.31
2023-06-13,23,BPT1101,54.51
2023-06-13,48,CML0331,19.51
2023-06-13,44,COL0111,95.39
2023-06-13,41,CUL0661,20.39
2023-06-13,9,EDN0331,19.28
2023-06-13,32,HAM0111,35.45
2023-06-13,13,HAY2201,43.47
2023-06-13,14,HOB1101,88.51
2023-06-13,4,HOR0331,21.39
2023-06-13,43,HOR0331,81.33
2023-06-13,43,HWA0331,101.67
2023-06-13,26,HWB1101,0.19
2023-06-13,17,ISL0661,201.31
2023-06-13,30,KIN0113,85.99
2023-06-13,15,KOE1101,788.50
2023-06-13,31,LFD1101,7.87
2023-06-13,1,MDN1101,49.71
2023-06-13,1,MPE1101,50.40
2023-06-13,12,MTM0331,28.11
2023-06-13,34,MTM0331,20.96
2023-06-13,45,RDF2201,31.07
2023-06-13,17,RPO2201,205.31
2023-06-13,13,STK0661,40.95
2023-06-13,24,STK0661,15.02
2023-06-13,32,SWN0251,36.20
2023-06-13,18,TKB2201,114.50
2023-06-13,39,WRK0331,70.96
2023-06-13,1,WTU0331,46.28
2023-06-13,4,ALB1101,71.68
2023-06-13,33,ALB1101,39.05
2023-06-13,26,APS0111,0.22
2023-06-13,44,ATI2201,109.05
2023-06-13,17,BDE0111,177.82
2023-06-13,6,BWK1101,18.67
2023-06-13,21,CBG0111,75.50
2023-06-13,46,COL0111,20.87
2023-06-13,35,COL0661,411.06
2023-06-13,23,CUL0331,59.17
2023-06-13,10,HAM0551,63.58
2023-06-13,16,HWB2201,1344.53
2023-06-13,5,INV2201,19.13
2023-06-13,42,KAW2201,57.06
2023-06-13,27,KBY0662,0.22
2023-06-13,4,LTN0331,64.59
2023-06-13,3,LTN2201,51.73
2023-06-13,41,MCH0111,20.81
2023-06-13,28,MPE1101,93.76
2023-06-13,35,MTN0331,438.25
2023-06-13,24,NSY0331,13.09
2023-06-13,21,OKN0111,73.16
2023-06-13,27,OTA0221,94.96
2023-06-13,25,PNI0331,55.71
2023-06-13,47,TKA0111,5.58
2023-06-13,17,TKU2201,205.78
2023-06-13,22,TMU1101,65.42
2023-06-13,43,TMU1101,111.33
2023-06-13,9,TWH0331,37.52
2023-06-13,22,TWZ0331,45.53
2023-06-13,23,WEL0331,105.52
2023-06-13,23,ARG1101,60.98
2023-06-13,26,ASB0661,0.21
2023-06-13,17,ATI2201,212.04
2023-06-13,41,ATU1101,21.03
2023-06-13,36,CML0331,1559.76
2023-06-13,17,COL0111,197.56
2023-06-13,34,CPK0331,18.70
2023-06-13,33,CST0331,36.01
2023-06-13,1,CUL0331,21.27
2023-06-13,44,GLN0332,117.39
2023-06-13,15,HKK0661,647.07
2023-06-13,8,INV0331,19.15
2023-06-13,2,KAW1101,50.61
2023-06-13,15,KMO0331,694.02
2023-06-13,33,KUM0661,1.07
2023-06-13,31,KWA0111,7.19
2023-06-13,31,MNG1101,8.47
2023-06-13,31,NAP2201,7.78
2023-06-13,47,NAP2201,22.20
2023-06-13,35,NPK0331,455.71
2023-06-13,26,OKN0111,10.43
2023-06-13,27,OTI0111,0.22
2023-06-13,6,RDF2201,30.77
2023-06-13,24,ROS1101,77.78
2023-06-13,45,STK0661,29.74
2023-06-13,13,TGA0331,47.22
2023-06-13,2,TRK2201,50.92
2023-06-13,15,WHI2201,670.63
2023-06-13,19,WIL0331,66.93
2023-06-13,14,WTU0331,82.28
2023-06-13,20,ATI2201,40.02
2023-06-13,8,BWK1101,18.51
2023-06-13,8,CLH0111,20.57
2023-06-13,15,FKN0331,579.43
2023-06-13,6,GOR0331,19.25
2023-06-13,17,HAM0551,221.96
2023-06-13,9,HAM2201,37.56
2023-06-13,36,HOB1101,2068.48
2023-06-13,13,HWA1101,46.53
2023-06-13,10,KIK0111,21.29
2023-06-13,37,KPU0661,178.83
2023-06-13,31,MCH0111,0.22
2023-06-13,15,MDN2201,749.86
2023-06-13,10,MTN0331,60.63
2023-06-13,36,MTO0331,2273.98
2023-06-13,3,NAP2201,53.23
2023-06-13,41,NPK0331,22.19
2023-06-13,41,NSY0331,18.05
2023-06-13,2,TKB2201,19.98
2023-06-13,19,TKR0331,67.10
2023-06-13,24,TMN0551,72.89
