TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-04,12,ARI1102,0.02
2023-06-04,19,BOB1101,0.14
2023-06-04,11,GYM0661,0.01
2023-06-04,22,ISL0661,0.10
2023-06-04,22,MTM0331,0.11
2023-06-04,42,MTO0331,10.16
2023-06-04,46,OTA2202,0.00
2023-06-04,6,PEN0331,0.02
2023-06-04,32,TRK2201,9.20
2023-06-04,39,CUL0661,1.11
2023-06-04,23,GLN0331,0.04
2023-06-04,1,HLY2201,0.70
2023-06-04,42,HOR0331,1.06
2023-06-04,19,KAW2201,0.13
2023-06-04,23,KIN0331,0.04
2023-06-04,13,KUM0661,0.01
2023-06-04,24,OHK2201,0.02
2023-06-04,46,ROX2201,0.99
2023-06-04,42,SDN0331,0.98
2023-06-04,25,STK0661,0.02
2023-06-04,43,TWZ0331,1.00
2023-06-04,26,WHU0331,0.03
2023-06-04,11,WPA2201,0.01
2023-06-04,3,BPE0331,0.43
2023-06-04,26,BPE0331,0.02
2023-06-04,12,CLH0111,0.01
2023-06-04,20,COL0661,0.10
2023-06-04,32,GLN0331,9.86
2023-06-04,26,KAW0112,0.02
2023-06-04,3,MAN2201,0.01
2023-06-04,14,MAN2201,0.01
2023-06-04,11,TKA0331,0.01
2023-06-04,2,TKU0331,0.28
2023-06-04,42,TMN0551,8.57
2023-06-04,5,WAI0501,0.12
2023-06-04,44,WGN0331,8.74
2023-06-04,42,HAM2201,8.98
2023-06-04,31,HAY0331,5.81
2023-06-04,46,HTI0331,4.34
2023-06-04,7,MHO0331,0.02
2023-06-04,39,OTA2201,5.35
2023-06-04,13,RPO2201,0.02
2023-06-04,30,BPD1101,1.03
2023-06-04,24,BPE2201,0.02
2023-06-04,42,BWK1101,0.97
2023-06-04,26,CLH0111,0.02
2023-06-04,36,HIN0331,11.24
2023-06-04,31,HWA0331,6.01
2023-06-04,21,KBY0661,0.11
2023-06-04,31,OHK2201,6.78
2023-06-04,47,RDF0331,5.09
2023-06-04,6,ROT0331,0.02
2023-06-04,21,STK0331,0.11
2023-06-04,23,SWN0251,0.04
2023-06-04,4,TKB2201,0.01
2023-06-04,43,TKU2201,8.82
2023-06-04,7,WKM2201,0.02
2023-06-04,45,WWD1103,7.19
2023-06-04,32,ARA2201,9.08
2023-06-04,29,BPD1101,1.00
2023-06-04,46,DOB0331,1.10
2023-06-04,40,GYM0661,1.11
2023-06-04,27,HAM0111,0.45
2023-06-04,29,HAM0111,1.76
2023-06-04,12,HEN2201,0.02
2023-06-04,23,HOR0331,0.04
2023-06-04,17,HTI0331,0.04
2023-06-04,8,KAW1101,0.01
2023-06-04,37,KMO0331,8.92
2023-06-04,45,KUM0661,1.07
2023-06-04,15,MTI2201,0.02
2023-06-04,9,OWH0111,0.01
2023-06-04,16,TNG0111,0.10
2023-06-04,15,WEL0331,0.02
2023-06-04,46,WIR0331,4.51
2023-06-04,10,WPR0331,0.01
2023-06-04,23,WWD1102,0.04
2023-06-04,37,BPD1101,1.03
2023-06-04,15,COL0111,0.01
2023-06-04,21,DOB0661,0.11
2023-06-04,33,HOR0661,1.06
2023-06-04,3,HTI1101,0.46
2023-06-04,31,HUI0331,6.26
2023-06-04,26,MLG0111,0.02
2023-06-04,25,OHC2201,0.02
2023-06-04,32,PPI2201,9.09
2023-06-04,12,SWN2201,0.02
2023-06-04,7,TKB2201,0.01
2023-06-04,40,TMI0331,3.53
2023-06-04,18,TWC2201,0.11
2023-06-04,35,ABY0111,1.34
2023-06-04,7,APS0111,0.01
2023-06-04,30,ARI1102,4.71
2023-06-04,19,CPK0111,0.12
2023-06-04,36,FKN0331,2.36
2023-06-04,3,HWB1101,0.01
2023-06-04,26,INV2202,0.02
2023-06-04,9,KIN0113,0.01
2023-06-04,20,LTN0331,0.12
2023-06-04,28,MLG0111,0.44
2023-06-04,17,NSY0331,0.03
2023-06-04,42,TKA0111,0.96
2023-06-04,5,TKA0331,0.01
2023-06-04,40,TKU0331,3.28
2023-06-04,10,WDV1101,0.01
2023-06-04,17,ARI1101,0.03
2023-06-04,40,BEN2201,1.00
2023-06-04,47,BRB0331,5.54
2023-06-04,27,HAM0331,0.45
2023-06-04,5,HAY0331,0.11
2023-06-04,19,INV2202,0.10
2023-06-04,26,ISL2201,0.02
2023-06-04,31,ROX2201,0.97
2023-06-04,15,TKA0111,0.01
2023-06-04,41,TWC2201,6.99
2023-06-04,8,WRK2201,0.01
2023-06-04,28,BAL0331,0.40
2023-06-04,37,BPT1101,1.02
2023-06-04,23,HAY1101,0.04
2023-06-04,48,HIN0331,2.96
2023-06-04,20,KAW0111,0.13
2023-06-04,46,KAW0111,4.11
2023-06-04,6,KAW2201,0.02
2023-06-04,31,KIK0111,1.12
2023-06-04,37,OAM0331,1.05
2023-06-04,34,OTI0111,2.45
2023-06-04,36,PEN0331,11.56
2023-06-04,10,RDF0331,0.01
2023-06-04,5,SDN0331,0.01
2023-06-04,1,TAK0331,0.71
2023-06-04,11,TKB2201,0.01
2023-06-04,41,TMU0111,7.85
2023-06-04,5,WRK0331,0.12
2023-06-04,38,BDE0111,0.99
2023-06-04,12,BPE0331,0.01
2023-06-04,32,BPE2201,8.34
2023-06-04,21,BPT1101,0.10
2023-06-04,44,CYD0331,0.97
2023-06-04,6,DOB0661,0.01
2023-06-04,12,FHL0331,0.02
2023-06-04,1,HAY0331,0.63
2023-06-04,44,HEP0331,9.92
2023-06-04,38,HLY2201,9.76
2023-06-04,12,LTN2201,0.01
2023-06-04,28,MAT1101,0.49
2023-06-04,5,ROT1101,0.12
2023-06-04,44,THI2201,8.99
2023-06-04,28,TMU0111,0.52
2023-06-04,22,WEL0331,0.12
2023-06-04,36,BPE0551,9.51
2023-06-04,36,DVK0111,9.91
2023-06-04,27,HKK0661,0.38
2023-06-04,30,KWA0111,3.86
2023-06-04,48,LFD1102,2.84
2023-06-04,11,MST0331,0.01
2023-06-04,36,NPK0331,10.37
2023-06-04,12,OHK2201,0.02
2023-06-04,4,OTI0111,0.01
2023-06-04,29,EDG0331,1.70
2023-06-04,14,HIN0331,0.02
2023-06-04,40,HLY2201,3.64
2023-06-04,5,MNI0111,0.11
2023-06-04,9,MST0331,0.01
2023-06-04,5,OHA2201,0.01
2023-06-04,16,RPO2201,0.10
2023-06-04,32,TKA0331,0.97
2023-06-04,5,TRK0111,0.12
2023-06-04,7,WHI0111,0.02
2023-06-04,38,WIL0331,8.04
2023-06-04,31,WPR0331,1.08
2023-06-04,39,WPW0331,4.92
2023-06-04,19,ASY0111,0.11
2023-06-04,29,HEP0331,1.82
2023-06-04,45,HOB1101,8.39
2023-06-04,45,HOR0661,1.05
2023-06-04,41,HWA1101,6.96
2023-06-04,35,MGM0331,57.36
2023-06-04,21,NPK0331,0.12
2023-06-04,42,ORO1102,1.13
2023-06-04,37,WDV1101,7.99
2023-06-04,22,CST0331,0.10
2023-06-04,15,HAY0331,0.02
2023-06-04,2,KBY0661,0.01
2023-06-04,47,MTO0331,5.77
2023-06-04,4,OTA2202,0.00
2023-06-04,31,PRM0331,5.87
2023-06-04,9,WAI0501,0.01
2023-06-04,29,CUL0661,1.07
2023-06-04,28,EDG0331,0.50
2023-06-04,3,HWA0331,0.43
2023-06-04,9,KAW1101,0.01
2023-06-04,35,KOE1101,72.63
2023-06-04,48,LTN0331,2.75
2023-06-04,33,OKN0111,7.29
2023-06-04,41,PNI0331,6.85
2023-06-04,25,TKU0331,0.02
2023-06-04,21,TMU1101,0.13
2023-06-04,38,TRK0111,9.22
2023-06-04,31,WIL0331,5.81
2023-06-04,41,WIL0331,6.81
2023-06-04,12,WPA2201,0.02
2023-06-04,3,WVY1101,0.43
2023-06-04,39,WWD1102,4.36
2023-06-04,43,ABY0111,0.99
2023-06-04,45,BDE0111,0.99
2023-06-04,19,BPE2201,0.12
2023-06-04,1,BRY0661,0.45
2023-06-04,24,BWK1101,0.02
2023-06-04,13,ISL2201,0.01
2023-06-04,21,KIK2201,0.11
2023-06-04,17,KPA1101,0.03
2023-06-04,3,NMA0331,0.01
2023-06-04,16,PEN0221,0.11
2023-06-04,26,ROX2201,0.02
2023-06-04,19,WIR0331,0.14
2023-06-04,48,WPR0331,0.88
2023-06-04,9,ATI2201,0.01
2023-06-04,47,HEN0331,5.51
2023-06-04,18,HEP0331,0.13
2023-06-04,27,KWA0111,0.38
2023-06-04,1,OHB2201,0.43
2023-06-04,37,RPO2201,8.27
2023-06-04,39,SBK0661,1.13
2023-06-04,41,TAK0331,8.17
2023-06-04,9,TIM0111,0.01
2023-06-04,31,WEL0331,7.89
2023-06-04,8,AVI2201,0.01
2023-06-04,25,BAL0331,0.02
2023-06-04,14,BPD1101,0.01
2023-06-04,40,COL0111,1.01
2023-06-04,35,KIN0331,61.68
2023-06-04,7,KUM0661,0.01
2023-06-04,6,ROS0221,0.02
2023-06-04,46,ROT0331,4.20
2023-06-04,20,RPO2201,0.12
2023-06-04,8,SWN0251,0.01
2023-06-04,5,TKA0111,0.01
2023-06-04,25,WGN0331,0.02
2023-06-04,44,WPA2201,9.07
2023-06-04,16,WVY0111,0.09
2023-06-04,5,CBG0111,0.12
2023-06-04,14,FHL0331,0.02
2023-06-04,30,HAM2201,4.73
2023-06-04,9,HOB1101,0.01
2023-06-04,6,HUI0331,0.02
2023-06-04,40,HUI0331,3.10
2023-06-04,14,KIN0112,0.02
2023-06-04,39,OHA2201,1.00
2023-06-04,30,OTI0111,1.06
2023-06-04,3,TUI1101,0.48
2023-06-04,27,WPR0661,0.38
2023-06-04,31,WPR0661,1.08
2023-06-04,14,WRK0331,0.02
2023-06-04,4,AVI2201,0.01
2023-06-04,37,BDE0111,0.99
2023-06-04,30,BRY0661,1.07
2023-06-04,45,CPK0111,7.26
2023-06-04,3,CUL0661,0.01
2023-06-04,12,DOB0331,0.01
2023-06-04,36,DOB0661,2.68
2023-06-04,22,HOR0661,0.09
2023-06-04,35,INV2202,1.31
2023-06-04,4,KAW1101,0.23
2023-06-04,36,KAW1101,10.35
2023-06-04,34,MTN0331,7.89
2023-06-04,19,OTA0221,0.14
2023-06-04,24,STK0331,0.02
2023-06-04,47,STK2201,1.10
2023-06-04,28,TGA0331,0.50
2023-06-04,26,TWH0331,0.03
2023-06-04,14,ARG1101,0.01
2023-06-04,14,DVK0111,0.02
2023-06-04,20,HOB1101,0.14
2023-06-04,48,HWA0331,2.74
2023-06-04,15,KIK2201,0.01
2023-06-04,12,MKE1101,0.01
2023-06-04,21,OKI2201,0.12
2023-06-04,5,ORO1101,0.01
2023-06-04,34,PEN0221,9.18
2023-06-04,36,RFN1101,2.70
2023-06-04,28,ROT1101,0.50
2023-06-04,47,SBK0661,1.10
2023-06-04,30,TKA0331,0.96
2023-06-04,42,TNG0111,8.23
2023-06-04,45,WRD0331,8.41
2023-06-04,36,LTN2201,9.46
2023-06-04,37,NMA0331,0.98
2023-06-04,28,RDF0331,0.49
2023-06-04,21,ROT0111,0.12
2023-06-04,30,ABY0111,0.99
2023-06-04,2,ATI2201,0.28
2023-06-04,35,MTM0331,63.86
2023-06-04,11,SDN0331,0.01
2023-06-04,25,TKR0331,0.02
2023-06-04,23,TMU0111,0.04
2023-06-04,14,WHI2201,0.02
2023-06-04,9,WHU0331,0.01
2023-06-04,32,WTK2201,1.00
2023-06-04,8,BAL0331,0.01
2023-06-04,1,BDE0111,0.42
2023-06-04,15,CUL0331,0.01
2023-06-04,7,MDN2201,0.02
2023-06-04,36,MTR0331,9.93
2023-06-04,13,OTA2201,0.02
2023-06-04,8,TGA0111,0.01
2023-06-04,26,WTK0331,0.02
2023-06-04,33,ARI1101,7.15
2023-06-04,33,BDE0111,0.98
2023-06-04,38,HOR0331,1.07
2023-06-04,45,KOE1101,8.70
2023-06-04,30,MDN2201,4.96
2023-06-04,22,OTI0111,0.10
2023-06-04,25,OWH0111,0.02
2023-06-04,39,PEN1101,5.37
2023-06-04,21,ROX2201,0.10
2023-06-04,36,SBK0661,2.65
2023-06-04,29,TWC2201,1.47
2023-06-04,7,TWH0331,0.02
2023-06-04,32,WAI0111,9.37
2023-06-04,28,WGN0331,0.45
2023-06-04,10,WKO0331,0.01
2023-06-04,48,BPE0331,2.76
2023-06-04,17,BPE0551,0.03
2023-06-04,26,CML0331,0.02
2023-06-04,14,HAM0551,0.02
2023-06-04,43,HEN2201,9.93
2023-06-04,32,KWA0111,8.08
2023-06-04,41,OTA2202,0.00
2023-06-04,29,ROX2201,0.94
2023-06-04,39,STK0331,1.15
2023-06-04,26,SVL0331,0.03
2023-06-04,37,TWI2201,0.98
2023-06-04,26,TWZ0331,0.02
2023-06-04,3,WAI0501,0.46
2023-06-04,24,WDV0111,0.02
2023-06-04,12,BRB0331,0.02
2023-06-04,25,CUL0331,0.02
2023-06-04,5,CYD2201,0.01
2023-06-04,4,GLN0332,0.24
2023-06-04,11,GOR0331,0.01
2023-06-04,20,HAM2201,0.13
2023-06-04,9,HEP0331,0.01
2023-06-04,22,HLY2201,0.11
2023-06-04,1,KAW1101,0.67
2023-06-04,42,KBY0662,1.06
2023-06-04,43,KPA1101,8.79
2023-06-04,23,KPO1101,0.04
2023-06-04,45,MTR0331,7.61
2023-06-04,42,OKN0111,8.57
2023-06-04,9,PPI2201,0.01
2023-06-04,29,TIM0111,1.00
2023-06-04,1,TNG0111,0.65
2023-06-04,4,TUI1101,0.25
2023-06-04,3,WHU0331,0.48
2023-06-04,17,WIR0331,0.04
2023-06-04,12,COL0111,0.01
2023-06-04,46,DOB0661,1.10
2023-06-04,37,GOR0331,0.98
2023-06-04,15,HLY2201,0.02
2023-06-04,8,HWB0331,0.01
2023-06-04,16,KAW0111,0.10
2023-06-04,29,KWA0111,1.43
2023-06-04,46,MDN2201,4.56
2023-06-04,10,PEN0251,0.01
2023-06-04,27,STK0661,0.41
2023-06-04,23,TAK0331,0.04
2023-06-04,13,WDV0111,0.02
2023-06-04,24,WRD0331,0.03
2023-06-04,37,ASB0661,1.06
2023-06-04,45,BWK1101,0.97
2023-06-04,29,CST0331,1.54
2023-06-04,42,HIN0331,9.04
2023-06-04,7,HOR0331,0.01
2023-06-04,30,HWA0331,4.02
2023-06-04,14,KUM0661,0.01
2023-06-04,15,MAN2201,0.01
2023-06-04,8,NAP2202,0.01
2023-06-04,7,OHK2201,0.02
2023-06-04,25,PEN0251,0.02
2023-06-04,37,PEN1101,9.48
2023-06-04,32,TIM0111,1.03
2023-06-04,18,WAI0111,0.12
2023-06-04,15,WAI0501,0.02
2023-06-04,29,WPR0331,1.06
2023-06-04,15,WWD1102,0.02
2023-06-04,34,BPE0331,7.86
2023-06-04,7,CLH0111,0.01
2023-06-04,31,CPK0331,5.83
2023-06-04,27,HAY0111,0.38
2023-06-04,17,HTI1101,0.04
2023-06-04,41,KAW2201,7.50
2023-06-04,26,MTM0331,0.03
2023-06-04,24,MTO0331,0.03
2023-06-04,38,OPK0331,8.35
2023-06-04,48,PAO1101,3.02
2023-06-04,19,RFN1101,0.11
2023-06-04,20,RFN1101,0.12
2023-06-04,26,THI2201,0.02
2023-06-04,47,TKA0111,0.97
2023-06-04,33,TMK0331,1.03
2023-06-04,23,TMU1101,0.04
2023-06-04,25,TRK2201,0.02
2023-06-04,46,TRK2201,4.18
2023-06-04,15,WKM2201,0.02
2023-06-04,45,WKO0331,8.40
2023-06-04,29,WTK2201,0.97
2023-06-04,9,WWD1103,0.01
2023-06-04,30,ARG1101,1.13
2023-06-04,27,BEN2201,0.36
2023-06-04,19,CLH0111,0.10
2023-06-04,48,HAM0111,2.98
2023-06-04,28,HAY0111,0.44
2023-06-04,31,HAY0111,5.83
2023-06-04,46,HKK0661,1.08
2023-06-04,16,HWB0331,0.09
2023-06-04,13,JRD1101,0.02
2023-06-04,46,LFD1102,4.15
2023-06-04,11,MHO0331,0.01
2023-06-04,37,RDF0331,8.90
2023-06-04,35,RFN1102,1.56
2023-06-04,46,WAI0111,4.18
2023-06-04,40,WGN0331,3.15
2023-06-04,19,WPR0331,0.11
2023-06-04,41,WRK0331,7.51
2023-06-04,43,APS0111,1.03
2023-06-04,2,HLY0331,0.29
2023-06-04,7,HWB0331,0.01
2023-06-04,40,INV2201,0.96
2023-06-04,33,KAW2201,7.44
2023-06-04,41,MAN2201,0.92
2023-06-04,40,ORO1102,1.14
2023-06-04,7,STK0331,0.01
2023-06-04,36,TKA0111,2.28
2023-06-04,7,WPW0331,0.02
2023-06-04,39,EDG0331,4.94
2023-06-04,18,GLN0332,0.13
2023-06-04,38,HAM2201,9.67
2023-06-04,10,HWA1102,0.01
2023-06-04,43,MTM0331,9.31
2023-06-04,25,NPK0331,0.02
2023-06-04,10,OHK2201,0.01
2023-06-04,3,ROS1101,0.47
2023-06-04,15,STK0661,0.01
2023-06-04,46,TKU2201,4.03
2023-06-04,26,WAI0111,0.02
2023-06-04,16,WDV1101,0.09
2023-06-04,30,WTK0331,0.99
2023-06-04,14,WVY0111,0.02
2023-06-04,13,WWD1103,0.02
2023-06-04,24,BLN0331,0.02
2023-06-04,32,BRB0331,10.16
2023-06-04,18,MTN0331,0.11
2023-06-04,28,OAM0331,0.43
2023-06-04,25,OKI2201,0.02
2023-06-04,36,RDF0331,10.71
2023-06-04,32,ROS0221,9.98
2023-06-04,23,SVL0331,0.04
2023-06-04,9,SWN0251,0.01
2023-06-04,24,TMU0111,0.02
2023-06-04,35,TMU0111,65.27
2023-06-04,5,TWZ0331,0.01
2023-06-04,8,WRD0331,0.01
2023-06-04,38,EDN0331,0.99
2023-06-04,35,GYM0661,1.55
2023-06-04,24,HEN2201,0.03
2023-06-04,35,HOR0331,1.44
2023-06-04,31,HWB0331,0.98
2023-06-04,32,ISL0331,1.07
2023-06-04,23,ISL0661,0.04
2023-06-04,36,KIN0113,10.45
2023-06-04,34,ROS0221,9.24
2023-06-04,43,SWN2201,9.87
2023-06-04,2,TKU2201,0.28
2023-06-04,24,TKU2201,0.02
2023-06-04,33,TWH0331,7.81
2023-06-04,4,WPR0661,0.01
2023-06-04,31,ALB1101,7.36
2023-06-04,30,CUL0661,1.10
2023-06-04,37,HTI1101,9.00
2023-06-04,44,KAW2201,9.03
2023-06-04,23,KIN0113,0.04
2023-06-04,39,MDN1101,5.54
2023-06-04,32,MTO0331,10.59
2023-06-04,7,ROX1101,0.01
2023-06-04,28,SFD0331,0.46
2023-06-04,44,SFD2201,8.85
2023-06-04,31,STK2201,1.14
2023-06-04,37,TKR0331,7.67
2023-06-04,33,WTU0331,7.63
2023-06-04,43,WVY0111,8.53
2023-06-04,5,WWD1102,0.11
2023-06-04,22,CBG0111,0.11
2023-06-04,1,EDN0331,0.42
2023-06-04,20,FHL0331,0.13
2023-06-04,22,JRD1101,0.10
2023-06-04,26,KOE1101,0.03
2023-06-04,19,KPO1101,0.13
2023-06-04,38,OHA2201,1.00
2023-06-04,37,OTA2202,0.00
2023-06-04,31,PAO1101,7.25
2023-06-04,45,TKU0331,7.49
2023-06-04,7,TMK0331,0.01
2023-06-04,1,TMU1101,0.69
2023-06-04,11,TWZ0331,0.01
2023-06-04,20,WAI0111,0.13
2023-06-04,7,WIR0331,0.02
2023-06-04,17,WPR0661,0.03
2023-06-04,35,ATU1101,1.55
2023-06-04,31,BEN2202,1.00
2023-06-04,8,CST0331,0.01
2023-06-04,32,HKK0661,1.07
2023-06-04,33,HKK0661,1.07
2023-06-04,44,KIN0112,8.96
2023-06-04,46,STU0111,1.04
2023-06-04,29,WRD0331,1.82
2023-06-04,28,BPE0331,0.45
2023-06-04,34,CST0331,8.22
2023-06-04,40,HEP0331,3.75
2023-06-04,17,HOB1101,0.04
2023-06-04,4,INV2202,0.01
2023-06-04,35,ISL0331,1.46
2023-06-04,29,KBY0661,1.03
2023-06-04,13,MAN2201,0.01
2023-06-04,21,MTN0331,0.11
2023-06-04,21,OAM0331,0.11
2023-06-04,19,OHB2201,0.10
2023-06-04,7,OKN0111,0.02
2023-06-04,20,OTI0111,0.11
2023-06-04,30,PEN0251,4.86
2023-06-04,40,PNI0331,3.06
2023-06-04,8,ROS0221,0.01
2023-06-04,24,ROS1101,0.03
2023-06-04,47,UHT0331,4.82
2023-06-04,40,WRK2201,3.38
2023-06-04,36,WTK0331,2.31
2023-06-04,28,ARA2201,0.49
2023-06-04,31,CML0331,0.98
2023-06-04,15,CUL0661,0.01
2023-06-04,45,HEN0331,8.40
2023-06-04,13,HWB0331,0.01
2023-06-04,4,MPE1101,0.25
2023-06-04,21,MTM0331,0.12
2023-06-04,22,NPK0331,0.11
2023-06-04,11,TGA0111,0.01
2023-06-04,20,TGA0111,0.13
2023-06-04,41,TKU2201,7.27
2023-06-04,35,TNG0551,57.99
2023-06-04,39,WPR0331,1.09
2023-06-04,42,WRK2201,8.48
2023-06-04,35,WWD1103,53.65
2023-06-04,31,HAY2201,5.80
2023-06-04,19,KIK0111,0.11
2023-06-04,41,KIK0111,1.11
2023-06-04,12,KIN0331,0.02
2023-06-04,27,RFN1102,0.40
2023-06-04,20,ROS1101,0.14
2023-06-04,9,TKA0111,0.01
2023-06-04,25,TWH0331,0.02
2023-06-04,1,WAI0501,0.68
2023-06-04,3,WGN0331,0.43
2023-06-04,28,WKO0331,0.54
2023-06-04,36,WRD0331,11.64
2023-06-04,4,CUL0661,0.01
2023-06-04,21,HAM2201,0.12
2023-06-04,47,HLY0331,5.39
2023-06-04,34,HLY2201,8.98
2023-06-04,14,HOB1101,0.02
2023-06-04,5,KAW0111,0.12
2023-06-04,18,KAW0111,0.12
2023-06-04,22,KIK2201,0.10
2023-06-04,47,MNG0331,5.49
2023-06-04,15,NSY0331,0.01
2023-06-04,1,SDN0331,0.42
2023-06-04,10,TAK0331,0.01
2023-06-04,36,TWI2201,2.28
2023-06-04,36,APS0111,2.51
2023-06-04,8,CPK0331,0.01
2023-06-04,9,CPK0331,0.01
2023-06-04,9,FKN0331,0.01
2023-06-04,12,HAY0331,0.01
2023-06-04,24,HEN0331,0.03
2023-06-04,16,KAW2201,0.10
2023-06-04,23,KBY0662,0.04
2023-06-04,4,KIK0111,0.01
2023-06-04,20,KPU0661,0.14
2023-06-04,30,LTN0331,3.96
2023-06-04,48,OWH0111,2.88
2023-06-04,33,PNI0331,6.64
2023-06-04,1,PPI2201,0.67
2023-06-04,38,ROT0111,9.24
2023-06-04,11,SFD0331,0.01
2023-06-04,30,WKM2201,4.53
2023-06-04,14,WPR0331,0.01
2023-06-04,18,GFD0331,0.11
2023-06-04,20,HEP0331,0.14
2023-06-04,3,HLY0331,0.47
2023-06-04,26,KAW1101,0.02
2023-06-04,47,LFD1101,5.07
2023-06-04,21,MNI0111,0.11
2023-06-04,7,MTI2201,0.02
2023-06-04,45,OHA2201,1.00
2023-06-04,12,OHB2201,0.01
2023-06-04,40,RFN1102,1.13
2023-06-04,46,WEL0331,4.83
2023-06-04,41,WGN0331,7.05
2023-06-04,21,WTK0111,0.10
2023-06-04,11,ALB1101,0.01
2023-06-04,18,ASY0111,0.10
2023-06-04,31,BDE0111,0.98
2023-06-04,45,BOB1101,8.32
2023-06-04,25,BPE0331,0.02
2023-06-04,41,COL0661,1.02
2023-06-04,30,DVK0111,4.01
2023-06-04,48,GOR0331,0.81
2023-06-04,17,OHB2201,0.03
2023-06-04,5,OPK0331,0.11
2023-06-04,34,OPK0331,8.18
2023-06-04,27,SDN0331,0.35
2023-06-04,4,THI2201,0.23
2023-06-04,17,UHT0331,0.03
2023-06-04,29,WGN0331,1.48
2023-06-04,37,ABY0111,1.01
2023-06-04,43,AVI2201,1.00
2023-06-04,35,CYD0331,1.30
2023-06-04,18,EDN0331,0.09
2023-06-04,19,FHL0331,0.13
2023-06-04,6,JRD1101,0.02
2023-06-04,9,KAW0112,0.01
2023-06-04,11,KAW1101,0.01
2023-06-04,47,KOE1101,5.66
2023-06-04,15,LFD1101,0.02
2023-06-04,9,ROT0111,0.01
2023-06-04,41,UHT0331,6.85
2023-06-04,23,ALB0331,0.04
2023-06-04,21,BPE0331,0.11
2023-06-04,21,CUL0331,0.11
2023-06-04,43,HOR0661,1.06
2023-06-04,14,KAI0111,0.01
2023-06-04,7,KPA1101,0.02
2023-06-04,38,MTR0331,8.65
2023-06-04,7,NMA0331,0.01
2023-06-04,8,PAK0331,0.01
2023-06-04,24,SBK0661,0.02
2023-06-04,41,TKR0331,6.84
2023-06-04,41,WAI0501,7.76
2023-06-04,41,WPW0331,7.48
2023-06-04,19,WRK2201,0.13
2023-06-04,23,ATI2201,0.04
2023-06-04,34,BAL0331,2.24
2023-06-04,25,BOB0331,0.02
2023-06-04,29,HOR0661,1.02
2023-06-04,25,KPA1101,0.02
2023-06-04,12,MHO0331,0.01
2023-06-04,13,MTN0331,0.02
2023-06-04,44,NMA0331,0.98
2023-06-04,6,OKI2201,0.02
2023-06-04,22,OTA2201,0.11
2023-06-04,40,SFD0331,3.14
2023-06-04,34,SFD2201,8.12
2023-06-04,8,TMI0331,0.01
2023-06-04,41,TWZ0331,1.00
2023-06-04,19,WRK0331,0.13
2023-06-04,20,ARA2201,0.13
2023-06-04,9,CML0331,0.01
2023-06-04,48,DVK0111,2.78
2023-06-04,10,HAM0111,0.01
2023-06-04,6,KPO1101,0.02
2023-06-04,32,KPU0661,10.01
2023-06-04,12,NAP2201,0.02
2023-06-04,36,PAO1101,11.53
2023-06-04,40,PAO1101,3.67
2023-06-04,21,PEN0221,0.13
2023-06-04,40,TAK0331,3.70
2023-06-04,30,TWC2201,3.95
2023-06-04,9,WAI0111,0.01
2023-06-04,12,WHI2201,0.02
2023-06-04,18,BWK1101,0.09
2023-06-04,23,HAM2201,0.04
2023-06-04,31,HLY2201,7.19
2023-06-04,32,KUM0661,1.09
2023-06-04,12,NSY0331,0.01
2023-06-04,23,PEN1101,0.04
2023-06-04,45,TIM0111,1.03
2023-06-04,31,TKB2201,1.00
2023-06-04,32,TMK0331,1.03
2023-06-04,34,TMN0551,8.45
2023-06-04,21,TWZ0331,0.10
2023-06-04,19,WHU0331,0.14
2023-06-04,42,WTK2201,1.00
2023-06-04,43,ALB1101,9.98
2023-06-04,18,BEN2202,0.09
2023-06-04,24,BPD1101,0.02
2023-06-04,47,BPT1101,1.02
2023-06-04,37,BRY0661,1.09
2023-06-04,3,CPK0331,0.42
2023-06-04,14,HAM2201,0.02
2023-06-04,17,HLY0331,0.04
2023-06-04,34,HLY0331,8.99
2023-06-04,18,HUI0331,0.11
2023-06-04,31,INV0331,0.97
2023-06-04,28,KAI0111,0.46
2023-06-04,8,KIK2201,0.01
2023-06-04,41,KPO1101,7.79
2023-06-04,18,KWA0111,0.11
2023-06-04,31,OHB2201,1.00
2023-06-04,41,STU0111,1.04
2023-06-04,39,TIM0111,1.03
2023-06-04,47,TWI2201,0.98
2023-06-04,18,BPD1101,0.09
2023-06-04,22,DOB0331,0.10
2023-06-04,44,DOB0661,1.08
2023-06-04,27,GYM0661,0.40
2023-06-04,40,HAM0551,3.61
2023-06-04,29,HLY2201,1.77
2023-06-04,8,HWA1102,0.01
2023-06-04,29,KAW0111,1.67
2023-06-04,6,LTN2201,0.02
2023-06-04,36,MAT1101,10.21
2023-06-04,10,MPE1101,0.01
2023-06-04,5,MTO0331,0.13
2023-06-04,44,MTR0331,8.94
2023-06-04,31,OTA0221,7.31
2023-06-04,19,PEN0221,0.14
2023-06-04,29,ROT1101,1.71
2023-06-04,20,SFD0331,0.12
2023-06-04,38,TKB2201,1.00
2023-06-04,41,ASY0111,1.12
2023-06-04,7,COL0661,0.01
2023-06-04,24,HAM0111,0.02
2023-06-04,20,KIN0112,0.13
2023-06-04,8,MKE1101,0.01
2023-06-04,2,ONG0331,0.28
2023-06-04,36,OTA0221,11.52
2023-06-04,13,OTI0111,0.01
2023-06-04,16,OTI0111,0.09
2023-06-04,12,ROS0221,0.02
