TradingDate,TradingPeriod,PointOfConnection,DollarsPerMegawattHour
2023-06-05,3,HKK0661,0.01
2023-06-05,39,HOR0661,1.07
2023-06-05,41,HTI0331,1.79
2023-06-05,31,INV2201,0.96
2023-06-05,15,MNG1101,0.02
2023-06-05,14,NSY0331,0.01
2023-06-05,36,SWN0251,31.00
2023-06-05,47,WAI0111,0.03
2023-06-05,38,CML0331,3.66
2023-06-05,16,HOR0331,0.01
2023-06-05,42,LFD1101,1.21
2023-06-05,11,MNG0331,0.01
2023-06-05,1,OHK2201,1.72
2023-06-05,20,OWH0111,0.08
2023-06-05,32,RDF0331,1.75
2023-06-05,36,STU0111,15.60
2023-06-05,32,TMU1101,1.83
2023-06-05,31,UHT0331,1.19
2023-06-05,40,WAI0501,1.73
2023-06-05,7,WEL0331,0.01
2023-06-05,45,WKM2201,0.86
2023-06-05,31,ASB0661,1.04
2023-06-05,4,CUL0331,0.01
2023-06-05,13,HAY1101,0.01
2023-06-05,11,HLY2201,0.01
2023-06-05,45,JRD1101,0.83
2023-06-05,16,MGM0331,0.01
2023-06-05,38,ONG0331,5.57
2023-06-05,7,OPK0331,0.01
2023-06-05,37,OTA2202,0.00
2023-06-05,48,ROX1101,0.01
2023-06-05,7,STK0661,0.01
2023-06-05,37,BOB0331,25.95
2023-06-05,10,GYT0331,0.01
2023-06-05,43,KPA1101,1.16
2023-06-05,40,LTN0331,1.50
2023-06-05,29,MNG1101,1.89
2023-06-05,43,ROX1101,0.97
2023-06-05,17,TNG0551,0.01
2023-06-05,28,TRK2201,1.28
2023-06-05,3,WIR0331,1.41
2023-06-05,17,WKO0331,0.02
2023-06-05,25,WPR0661,0.21
2023-06-05,19,BOB0331,0.03
2023-06-05,25,BPE0551,0.22
2023-06-05,44,BRB0331,0.99
2023-06-05,37,DVK0111,22.07
2023-06-05,19,HEN0331,0.03
2023-06-05,34,KIN0111,1.90
2023-06-05,11,ROS1101,0.01
2023-06-05,32,TKA0111,0.96
2023-06-05,35,WHI2201,3.10
2023-06-05,2,WTU0331,2.12
2023-06-05,4,ALB0331,0.37
2023-06-05,44,CML0331,0.72
2023-06-05,6,GFD0331,0.01
2023-06-05,30,HAM0331,1.60
2023-06-05,38,HOR0661,4.05
2023-06-05,42,HWB2201,0.98
2023-06-05,41,INV0331,0.98
2023-06-05,47,INV0331,0.02
2023-06-05,16,KWA0111,0.01
2023-06-05,13,MHO0331,0.01
2023-06-05,43,ONG0331,1.23
2023-06-05,33,OTA0221,1.10
2023-06-05,42,PAK0331,1.31
2023-06-05,40,ROS0221,1.82
2023-06-05,34,TNG0551,1.80
2023-06-05,19,BRY0661,0.02
2023-06-05,43,CST0331,1.17
2023-06-05,21,GOR0331,0.10
2023-06-05,4,HAY0111,0.33
2023-06-05,17,HEN2201,0.02
2023-06-05,3,HOR0661,0.01
2023-06-05,16,KOE1101,0.01
2023-06-05,30,MHO0331,1.31
2023-06-05,10,MTM0331,0.01
2023-06-05,5,ONG0331,0.01
2023-06-05,28,OTA0221,1.36
2023-06-05,14,SFD0331,0.01
2023-06-05,13,STK0661,0.01
2023-06-05,43,TKU0331,1.17
2023-06-05,36,TMU1101,29.84
2023-06-05,15,TNG0111,0.02
2023-06-05,47,APS0111,0.02
2023-06-05,8,BPT1101,0.01
2023-06-05,35,CST0331,2.97
2023-06-05,43,DOB0661,1.13
2023-06-05,41,DVK0111,1.61
2023-06-05,19,HAM0111,0.03
2023-06-05,40,ISL0331,1.08
2023-06-05,5,JRD1101,0.01
2023-06-05,30,KIK2201,1.10
2023-06-05,32,MGM0331,1.52
2023-06-05,47,OHA2201,0.02
2023-06-05,12,OTA0221,0.01
2023-06-05,10,RDF0331,0.01
2023-06-05,33,SWN0251,1.10
2023-06-05,19,TKU0331,0.02
2023-06-05,7,TNG0551,0.01
2023-06-05,45,WAI0111,0.86
2023-06-05,17,WTK0331,0.01
2023-06-05,26,WVY0111,0.63
2023-06-05,1,BPE2201,1.68
2023-06-05,43,GLN0332,1.31
2023-06-05,21,HWA0332,0.11
2023-06-05,10,KIN0331,0.01
2023-06-05,23,MLG0111,0.11
2023-06-05,6,PEN0331,0.01
2023-06-05,34,TKA0331,0.97
2023-06-05,12,TKU2201,0.01
2023-06-05,5,BEN2202,0.01
2023-06-05,32,CUL0661,1.09
2023-06-05,43,EDG0331,1.22
2023-06-05,39,GFD0331,2.59
2023-06-05,22,KIK0111,0.11
2023-06-05,41,OKN0111,1.67
2023-06-05,23,ORO1102,0.11
2023-06-05,46,TMK0331,0.07
2023-06-05,39,WAI0111,3.03
2023-06-05,35,ASY0111,2.68
2023-06-05,13,HAM2201,0.01
2023-06-05,26,KIN0112,0.75
2023-06-05,9,KUM0661,0.01
2023-06-05,47,MDN2201,0.03
2023-06-05,12,NMA0331,0.01
2023-06-05,34,NMA0331,0.97
2023-06-05,1,OWH0111,1.74
2023-06-05,30,STK0661,1.11
2023-06-05,29,TAK0331,1.88
2023-06-05,21,WPR0661,0.11
2023-06-05,27,WTK2201,0.97
2023-06-05,9,ASY0111,0.01
2023-06-05,47,BRK0331,0.02
2023-06-05,36,BRY0661,16.22
2023-06-05,32,CST0331,1.62
2023-06-05,26,HAY0331,0.64
2023-06-05,36,HEN2201,31.33
2023-06-05,23,ISL0661,0.11
2023-06-05,46,ISL0661,0.08
2023-06-05,38,ISL2201,4.09
2023-06-05,46,KIN0111,0.09
2023-06-05,19,MHO0331,0.02
2023-06-05,25,MTI2201,0.24
2023-06-05,10,OWH0111,0.01
2023-06-05,48,PPI2201,0.01
2023-06-05,13,STK0331,0.01
2023-06-05,15,TMN0551,0.02
2023-06-05,45,TNG0111,0.82
2023-06-05,46,TRK0111,0.09
2023-06-05,34,WRK0331,1.87
2023-06-05,41,WRK0331,1.71
2023-06-05,1,ASY0111,0.77
2023-06-05,39,BAL0331,1.00
2023-06-05,16,BOB1101,0.01
2023-06-05,27,BRK0331,1.09
2023-06-05,6,CBG0111,0.01
2023-06-05,46,HWB2201,0.07
2023-06-05,39,KAW1101,2.91
2023-06-05,7,KIN0112,0.01
2023-06-05,30,MAT1101,1.50
2023-06-05,18,MST0331,0.02
2023-06-05,46,NMA0331,0.07
2023-06-05,34,NSY0331,0.99
2023-06-05,47,OKI2201,0.03
2023-06-05,45,OWH0111,0.87
2023-06-05,10,PEN0221,0.01
2023-06-05,18,RDF0331,0.02
2023-06-05,2,RFN1101,0.01
2023-06-05,10,TGA0331,0.01
2023-06-05,3,TIM0111,0.01
2023-06-05,22,TIM0111,0.10
2023-06-05,45,UHT0331,0.78
2023-06-05,37,WAI0501,24.59
2023-06-05,1,WHI2201,1.72
2023-06-05,18,GFD0331,0.02
2023-06-05,33,HLY2201,1.08
2023-06-05,37,KBY0661,6.14
2023-06-05,14,MTI2201,0.01
2023-06-05,26,ROX2201,0.58
2023-06-05,47,ROX2201,0.02
2023-06-05,34,TGA0111,1.96
2023-06-05,38,WGN0331,5.11
2023-06-05,13,AVI2201,0.01
2023-06-05,2,CST0331,2.11
2023-06-05,24,HEP0331,0.13
2023-06-05,29,HOR0331,1.05
2023-06-05,24,ISL2201,0.11
2023-06-05,19,KAW0111,0.02
2023-06-05,35,KIK0111,2.69
2023-06-05,26,NAP2202,0.73
2023-06-05,42,OAM0331,1.05
2023-06-05,6,PEN0251,0.01
2023-06-05,13,PEN0251,0.01
2023-06-05,35,ROS1101,3.37
2023-06-05,36,TAK0331,30.95
2023-06-05,3,CST0331,1.34
2023-06-05,42,GYM0661,1.14
2023-06-05,23,HTI1101,0.12
2023-06-05,17,ISL0331,0.01
2023-06-05,46,MNG0331,0.09
2023-06-05,33,MPE1101,1.15
2023-06-05,23,PPI2201,0.12
2023-06-05,46,PRM0331,0.08
2023-06-05,12,TGA0331,0.01
2023-06-05,38,TUI1101,5.39
2023-06-05,4,WHI0111,0.36
2023-06-05,37,WPR0331,6.24
2023-06-05,24,WTK2201,0.10
2023-06-05,47,CML0331,0.02
2023-06-05,46,CPK0111,0.08
2023-06-05,30,FKN0331,1.00
2023-06-05,18,HAY0331,0.02
2023-06-05,17,HAY2201,0.01
2023-06-05,17,KBY0661,0.01
2023-06-05,9,KIK2201,0.01
2023-06-05,25,KPA1101,0.22
2023-06-05,27,MDN1101,1.35
2023-06-05,22,MST0331,0.11
2023-06-05,19,NAP2201,0.02
2023-06-05,27,OAM0331,1.02
2023-06-05,40,OAM0331,1.05
2023-06-05,32,OHK2201,1.71
2023-06-05,43,RDF0331,1.24
2023-06-05,20,ROT0111,0.08
2023-06-05,10,ROT0331,0.01
2023-06-05,13,TMU1101,0.01
2023-06-05,21,WHI2201,0.12
2023-06-05,48,ABY0111,0.01
2023-06-05,39,FHL0331,2.85
2023-06-05,37,HUI0331,23.03
2023-06-05,47,KAW1101,0.03
2023-06-05,36,MDN2201,32.18
2023-06-05,4,MLG0111,0.33
2023-06-05,7,MTI2201,0.01
2023-06-05,16,SBK0661,0.01
2023-06-05,10,STK0331,0.01
2023-06-05,43,TRK2201,1.22
2023-06-05,11,BPT1101,0.01
2023-06-05,8,DOB0331,0.01
2023-06-05,7,GOR0331,0.01
2023-06-05,35,HLY2201,3.24
2023-06-05,29,HWA0331,1.48
2023-06-05,26,HWA1101,0.64
2023-06-05,34,HWB1101,0.98
2023-06-05,1,LTN2201,1.68
2023-06-05,11,RPO2201,0.01
2023-06-05,37,TKR0331,20.94
2023-06-05,25,WWD1103,0.21
2023-06-05,25,BPD1101,0.20
2023-06-05,33,BPE0551,0.93
2023-06-05,21,CLH0111,0.10
2023-06-05,24,COL0661,0.10
2023-06-05,28,DVK0111,1.12
2023-06-05,10,HAM2201,0.01
2023-06-05,25,HOB1101,0.26
2023-06-05,32,KIK2201,1.10
2023-06-05,43,MAN2201,0.93
2023-06-05,33,MNG1101,1.10
2023-06-05,27,ONG0331,1.25
2023-06-05,20,ORO1101,0.07
2023-06-05,41,SFD0331,1.65
2023-06-05,39,TAK0331,3.16
2023-06-05,7,TWZ0331,0.01
2023-06-05,7,WRK2201,0.01
2023-06-05,31,APS0111,1.03
2023-06-05,41,GOR0331,0.98
2023-06-05,25,INV0331,0.19
2023-06-05,12,KAW0112,0.01
2023-06-05,22,KAW1101,0.12
2023-06-05,40,KPO1101,1.72
2023-06-05,22,MPE1101,0.13
2023-06-05,10,MTR0331,0.01
2023-06-05,17,OAM0331,0.01
2023-06-05,27,OPK0331,1.11
2023-06-05,32,OTA0221,1.84
2023-06-05,5,OTI0111,0.01
2023-06-05,19,PAK0331,0.03
2023-06-05,14,ROT1101,0.01
2023-06-05,48,TNG0551,0.01
2023-06-05,12,WRD0331,0.01
2023-06-05,19,WVY0111,0.02
2023-06-05,11,ALB1101,0.01
2023-06-05,44,BDE0111,0.72
2023-06-05,29,BPD1101,1.02
2023-06-05,11,BPE2201,0.01
2023-06-05,10,DOB0331,0.01
2023-06-05,14,HAY0331,0.01
2023-06-05,7,HEP0331,0.01
2023-06-05,8,HWB0331,0.01
2023-06-05,36,KIN0113,28.00
2023-06-05,5,KUM0661,0.01
2023-06-05,44,MDN1101,0.99
2023-06-05,29,MDN2201,1.94
2023-06-05,6,MNG1101,0.01
2023-06-05,19,STK2201,0.02
2023-06-05,30,SWN0251,1.63
2023-06-05,7,TKA0111,0.01
2023-06-05,12,TRK2201,0.01
2023-06-05,45,WPR0661,0.78
2023-06-05,12,WTU0331,0.01
2023-06-05,19,BOB1101,0.03
2023-06-05,17,CLH0111,0.01
2023-06-05,37,CML0331,5.52
2023-06-05,3,CPK0331,1.30
2023-06-05,16,DVK0111,0.01
2023-06-05,20,GLN0332,0.08
2023-06-05,13,HEP0331,0.01
2023-06-05,12,KAW0111,0.01
2023-06-05,9,KWA0111,0.01
2023-06-05,3,MDN1101,1.43
2023-06-05,11,PAK0331,0.01
2023-06-05,37,PEN1101,26.04
2023-06-05,39,RFN1102,1.16
2023-06-05,39,SFD2201,2.78
2023-06-05,26,TGA0111,0.78
2023-06-05,20,WGN0331,0.07
2023-06-05,19,ATI2201,0.02
2023-06-05,29,BEN2201,1.00
2023-06-05,34,BLN0331,1.18
2023-06-05,2,BPE0331,2.08
2023-06-05,14,BPT1101,0.01
2023-06-05,46,BRK0331,0.08
2023-06-05,16,EDN0331,0.01
2023-06-05,8,HAY1101,0.01
2023-06-05,35,HEN2201,3.36
2023-06-05,19,HOR0331,0.02
2023-06-05,13,HWA1101,0.01
2023-06-05,32,ISL0661,1.07
2023-06-05,3,KIK0111,0.01
2023-06-05,45,MAT1101,0.85
2023-06-05,18,MHO0331,0.02
2023-06-05,33,OHB2201,1.00
2023-06-05,2,PAK0331,2.20
2023-06-05,38,PPI2201,5.52
2023-06-05,43,SWN2201,1.31
2023-06-05,33,TWI2201,0.97
2023-06-05,30,ALB0331,1.65
2023-06-05,25,BPT1101,0.20
2023-06-05,7,GYT0331,0.01
2023-06-05,20,ISL2201,0.07
2023-06-05,5,KIK0111,0.01
2023-06-05,28,MHO0331,1.13
2023-06-05,13,MLG0331,0.01
2023-06-05,47,OHB2201,0.02
2023-06-05,21,OHK2201,0.12
2023-06-05,10,PAK0331,0.01
2023-06-05,37,PEN0251,25.97
2023-06-05,45,PEN0251,0.92
2023-06-05,7,RDF0331,0.01
2023-06-05,35,ROT1101,3.12
2023-06-05,17,SVL0331,0.02
2023-06-05,9,TAK0331,0.01
2023-06-05,45,TKA0331,0.71
2023-06-05,20,WHI2201,0.08
2023-06-05,8,ABY0111,0.01
2023-06-05,19,ARI1101,0.02
2023-06-05,2,BRK0331,2.08
2023-06-05,6,HAY2201,0.01
2023-06-05,7,HEN0331,0.01
2023-06-05,38,LFD1102,5.56
2023-06-05,15,MST0331,0.02
2023-06-05,38,OHA2201,3.74
2023-06-05,43,OHA2201,1.00
2023-06-05,12,STK0331,0.01
2023-06-05,17,STK0331,0.01
2023-06-05,26,TKA0331,0.58
2023-06-05,1,TRK2201,1.73
2023-06-05,27,TRK2201,1.24
2023-06-05,3,WGN0331,1.33
2023-06-05,31,WIL0331,1.19
2023-06-05,35,WVY1101,2.66
2023-06-05,14,BPE0551,0.01
2023-06-05,18,BRB0331,0.02
2023-06-05,18,CML0331,0.02
2023-06-05,28,MAN2201,0.91
2023-06-05,35,OHA2201,2.35
2023-06-05,9,SFD0331,0.01
2023-06-05,25,TIM0111,0.20
2023-06-05,36,TKR0331,24.98
2023-06-05,34,TMK0331,1.03
2023-06-05,4,TMU0111,0.36
2023-06-05,29,TRK2201,1.78
2023-06-05,22,WPA2201,0.12
2023-06-05,16,WRD0331,0.01
2023-06-05,6,WTU0331,0.01
2023-06-05,29,ARA2201,1.74
2023-06-05,15,BPE0551,0.02
2023-06-05,11,CPK0331,0.01
2023-06-05,8,DOB0661,0.01
2023-06-05,44,GYT0331,0.81
2023-06-05,28,INV2202,0.95
2023-06-05,38,ISL0331,4.09
2023-06-05,7,ISL2201,0.01
2023-06-05,47,KIN0111,0.03
2023-06-05,10,MCH0111,0.01
2023-06-05,12,PEN1101,0.01
2023-06-05,20,ROT0331,0.08
2023-06-05,42,SDN0331,0.98
2023-06-05,13,SWN2201,0.01
2023-06-05,35,TKU2201,2.92
2023-06-05,17,TMI0331,0.01
2023-06-05,17,WAI0501,0.01
2023-06-05,19,WHI0111,0.02
2023-06-05,22,WTK2201,0.10
2023-06-05,44,ARA2201,0.88
2023-06-05,12,BPD1101,0.01
2023-06-05,2,BPT1101,0.01
2023-06-05,17,COL0111,0.01
2023-06-05,45,CYD0331,0.71
2023-06-05,4,DOB0661,0.01
2023-06-05,34,FKN0331,1.02
2023-06-05,7,HAM2201,0.01
2023-06-05,19,HAY0111,0.02
2023-06-05,26,HAY1101,0.64
2023-06-05,10,HKK0661,0.01
2023-06-05,35,INV0331,2.31
2023-06-05,44,KBY0662,0.78
2023-06-05,4,TIM0111,0.01
2023-06-05,13,WHI0111,0.01
2023-06-05,12,WHI2201,0.01
2023-06-05,8,BOB1101,0.01
2023-06-05,1,BPE0331,1.69
2023-06-05,37,HOR0331,6.14
2023-06-05,27,HWA1102,1.06
2023-06-05,28,INV0331,0.95
2023-06-05,6,MAN2201,0.01
2023-06-05,47,MAT1101,0.03
2023-06-05,36,OTA0221,30.99
2023-06-05,41,ROS1101,1.89
2023-06-05,15,SFD2201,0.02
2023-06-05,40,TMI0331,1.73
2023-06-05,11,TMK0331,0.01
2023-06-05,5,TRK0111,0.01
2023-06-05,24,TWH0331,0.12
2023-06-05,6,WDV1101,0.01
2023-06-05,16,WGN0331,0.01
2023-06-05,36,ARA2201,27.85
2023-06-05,20,BEN2202,0.06
2023-06-05,21,EDG0331,0.12
2023-06-05,25,HAY0331,0.21
2023-06-05,22,JRD1101,0.11
2023-06-05,19,OAM0331,0.02
2023-06-05,12,PAO1101,0.01
2023-06-05,29,TMI0331,1.83
2023-06-05,36,WKM2201,28.22
2023-06-05,6,WPW0331,0.01
2023-06-05,29,WTK0111,0.99
2023-06-05,39,ATU1101,1.16
2023-06-05,20,BLN0331,0.08
2023-06-05,23,CPK0111,0.11
2023-06-05,12,HAY0111,0.01
2023-06-05,21,HEN0331,0.13
2023-06-05,21,HKK0661,0.11
2023-06-05,24,OTA0221,0.13
2023-06-05,39,PAO1101,3.12
2023-06-05,48,SWN2201,0.01
2023-06-05,43,TKB2201,1.00
2023-06-05,5,WAI0501,0.01
2023-06-05,43,WPR0331,1.09
2023-06-05,23,WWD1102,0.10
2023-06-05,44,ALB0331,0.97
2023-06-05,27,BPT1101,0.99
2023-06-05,5,CBG0111,0.01
2023-06-05,13,COL0111,0.01
2023-06-05,46,DVK0111,0.08
2023-06-05,3,EDN0331,0.01
2023-06-05,23,GLN0332,0.12
2023-06-05,33,HAY1101,0.91
2023-06-05,47,KOE1101,0.03
2023-06-05,47,MTM0331,0.03
2023-06-05,21,OTA2201,0.12
2023-06-05,15,WIL0331,0.02
2023-06-05,17,DOB0331,0.01
2023-06-05,1,MKE1101,1.72
2023-06-05,47,MST0331,0.02
2023-06-05,32,SVL0331,1.86
2023-06-05,26,TMU1101,0.79
2023-06-05,37,ARI1101,22.18
2023-06-05,38,ARI1102,5.62
2023-06-05,31,EDN0331,0.98
2023-06-05,19,GLN0331,0.03
2023-06-05,12,HAY2201,0.01
2023-06-05,20,HEP0331,0.08
2023-06-05,34,HWA0331,1.73
2023-06-05,44,KAW1101,0.89
2023-06-05,42,KIK0111,1.12
2023-06-05,11,OHA2201,0.01
2023-06-05,18,OTA2201,0.02
2023-06-05,24,OTI0111,0.11
2023-06-05,4,PNI0331,0.33
2023-06-05,30,TWC2201,1.27
2023-06-05,38,TWH0331,5.85
2023-06-05,8,TWI2201,0.01
2023-06-05,9,BOB0331,0.01
2023-06-05,27,BPE2201,1.08
2023-06-05,36,BRB0331,32.19
2023-06-05,16,KIK0111,0.01
2023-06-05,10,KPO1101,0.01
2023-06-05,42,LTN0331,1.11
2023-06-05,9,NAP2202,0.01
2023-06-05,30,OKN0111,1.43
2023-06-05,44,RDF2201,0.91
2023-06-05,45,RPO2201,0.82
2023-06-05,4,THI2201,0.35
2023-06-05,28,TWI2201,0.96
2023-06-05,43,UHT0331,1.09
2023-06-05,2,WKO0331,2.22
2023-06-05,5,WPR0331,0.01
2023-06-05,36,WTU0331,28.87
2023-06-05,42,ATI2201,1.21
2023-06-05,39,BEN2201,1.01
2023-06-05,46,BOB1101,0.09
2023-06-05,31,HTI0331,1.47
2023-06-05,7,HWA0331,0.01
2023-06-05,25,HWB2201,0.19
2023-06-05,13,INV2201,0.01
2023-06-05,19,KAI0111,0.02
2023-06-05,45,KIN0331,0.86
2023-06-05,21,KPU0661,0.13
2023-06-05,47,PEN0331,0.03
2023-06-05,5,PNI0331,0.01
2023-06-05,29,RDF2201,1.75
2023-06-05,37,RFN1102,6.50
2023-06-05,37,ROT0111,24.04
2023-06-05,10,STK2201,0.01
2023-06-05,20,SWN0251,0.08
2023-06-05,27,TMK0331,1.01
2023-06-05,30,TRK0111,1.55
2023-06-05,2,TRK2201,2.13
2023-06-05,37,ASB0661,6.00
2023-06-05,6,HAY1101,0.01
2023-06-05,41,HOB1101,1.88
2023-06-05,40,KMO0331,1.71
2023-06-05,42,KOE1101,1.42
2023-06-05,28,LTN2201,1.09
2023-06-05,3,OPK0331,1.34
2023-06-05,35,PAK0331,3.32
2023-06-05,12,SVL0331,0.01
2023-06-05,23,TKU2201,0.11
2023-06-05,12,TWH0331,0.01
2023-06-05,23,WHI2201,0.12
2023-06-05,18,CST0331,0.02
2023-06-05,40,CYD0331,0.97
2023-06-05,7,GYM0661,0.01
2023-06-05,31,GYM0661,1.08
2023-06-05,38,HAY2201,4.91
2023-06-05,42,HLY0331,1.28
2023-06-05,16,HWA0331,0.01
2023-06-05,22,INV2202,0.10
2023-06-05,39,KAW2201,2.93
2023-06-05,17,KIK2201,0.01
2023-06-05,19,KIK2201,0.02
2023-06-05,31,MAN2201,0.92
2023-06-05,26,MDN2201,0.81
2023-06-05,26,MTO0331,0.87
2023-06-05,43,PAK0331,1.31
2023-06-05,15,SWN2201,0.02
2023-06-05,4,UHT0331,0.33
2023-06-05,20,ALB1101,0.08
2023-06-05,14,APS0111,0.01
2023-06-05,5,ASB0661,0.01
2023-06-05,43,BEN2202,1.00
2023-06-05,41,BPD1101,1.03
2023-06-05,17,HAM2201,0.01
2023-06-05,18,HEN0331,0.02
2023-06-05,12,HOR0661,0.01
2023-06-05,34,MTO0331,2.24
2023-06-05,22,PEN0331,0.12
2023-06-05,39,RDF0331,2.98
2023-06-05,40,SFD2201,1.58
2023-06-05,3,TGA0111,1.37
2023-06-05,44,TRK0111,0.90
2023-06-05,38,WHI2201,5.65
2023-06-05,39,WKM2201,2.92
2023-06-05,3,ARG1101,0.01
2023-06-05,30,BAL0331,0.99
2023-06-05,6,BPE0331,0.01
2023-06-05,40,BRK0331,1.54
2023-06-05,44,CLH0111,0.77
2023-06-05,17,GLN0332,0.02
2023-06-05,43,KIK2201,1.12
2023-06-05,23,KIN0331,0.12
2023-06-05,9,MDN1101,0.01
2023-06-05,12,MTM0331,0.01
2023-06-05,25,RDF2201,0.25
2023-06-05,6,ROS0221,0.01
2023-06-05,28,ROS0221,1.37
2023-06-05,15,STK0661,0.01
2023-06-05,30,WEL0331,1.82
2023-06-05,13,WHI2201,0.01
2023-06-05,34,BPT1101,1.02
2023-06-05,38,HKK0661,4.04
2023-06-05,12,KBY0662,0.01
2023-06-05,45,LFD1101,0.86
2023-06-05,10,ORO1101,0.01
2023-06-05,1,RFN1102,0.78
2023-06-05,5,ROS1101,0.01
2023-06-05,16,SDN0331,0.01
2023-06-05,7,UHT0331,0.01
2023-06-05,13,BAL0331,0.01
2023-06-05,23,BDE0111,0.10
2023-06-05,19,CUL0331,0.02
2023-06-05,40,DOB0661,1.15
2023-06-05,40,FHL0331,1.62
2023-06-05,26,HWA0331,0.64
2023-06-05,3,KAW1101,1.34
2023-06-05,30,MAN2201,0.92
2023-06-05,7,MTN0331,0.01
2023-06-05,36,NAP2202,27.76
2023-06-05,6,ORO1101,0.01
2023-06-05,46,SWN2201,0.09
2023-06-05,7,TMK0331,0.01
2023-06-05,23,UHT0331,0.11
2023-06-05,36,WDV0111,25.70
2023-06-05,46,WVY0111,0.08
2023-06-05,19,GYT0331,0.02
2023-06-05,48,HOR0331,0.01
2023-06-05,44,KIK0111,0.82
2023-06-05,10,OHC2201,0.01
2023-06-05,33,ARG1101,1.12
2023-06-05,21,ASB0661,0.10
2023-06-05,7,CUL0331,0.01
2023-06-05,40,CUL0661,1.11
2023-06-05,12,DOB0331,0.01
2023-06-05,16,HWA0332,0.01
2023-06-05,33,KAW0111,1.02
2023-06-05,21,SFD2201,0.11
2023-06-05,46,STU0111,0.08
2023-06-05,31,TKR0331,1.19
2023-06-05,3,WIL0331,1.30
2023-06-05,37,ALB1101,26.40
2023-06-05,18,BPD1101,0.02
2023-06-05,12,COL0661,0.01
2023-06-05,24,CYD2201,0.10
2023-06-05,9,KBY0661,0.01
2023-06-05,24,KOE1101,0.13
2023-06-05,8,NPK0331,0.01
2023-06-05,8,OHB2201,0.01
2023-06-05,5,ORO1101,0.01
2023-06-05,45,ORO1102,0.82
2023-06-05,26,ROS0221,0.81
2023-06-05,4,TGA0111,0.36
2023-06-05,23,TKB2201,0.10
2023-06-05,40,TNG0551,1.56
2023-06-05,13,TWH0331,0.01
2023-06-05,46,WGN0331,0.08
2023-06-05,2,ABY0111,0.01
2023-06-05,14,ASB0661,0.01
2023-06-05,25,CPK0111,0.21
2023-06-05,44,GFD0331,0.80
2023-06-05,13,GLN0331,0.01
2023-06-05,18,GOR0331,0.02
2023-06-05,4,HTI0331,0.36
2023-06-05,6,OTA2201,0.01
2023-06-05,37,SDN0331,5.55
2023-06-05,9,WHI0111,0.01
2023-06-05,11,ATI2201,0.01
2023-06-05,45,BDE0111,0.72
2023-06-05,44,BWK1101,0.71
2023-06-05,14,CPK0111,0.01
2023-06-05,18,KIN0331,0.02
2023-06-05,44,LFD1102,0.91
2023-06-05,30,LTN2201,1.26
2023-06-05,44,MTN0331,0.81
2023-06-05,40,OWH0111,1.71
2023-06-05,11,EDG0331,0.01
2023-06-05,27,FKN0331,0.99
2023-06-05,15,GFD0331,0.02
2023-06-05,27,HWB1101,0.95
2023-06-05,22,MTM0331,0.12
2023-06-05,13,OTA2202,0.00
2023-06-05,30,STK0331,1.11
2023-06-05,37,STK0331,6.55
2023-06-05,22,TAK0331,0.12
2023-06-05,40,TKR0331,1.48
2023-06-05,18,TMN0551,0.02
2023-06-05,15,TRK0111,0.02
2023-06-05,4,WHU0331,0.37
2023-06-05,32,WKO0331,1.87
2023-06-05,10,WTK2201,0.01
2023-06-05,35,WTK2201,2.35
2023-06-05,31,ALB0331,1.50
2023-06-05,29,BAL0331,0.99
2023-06-05,15,COL0111,0.01
2023-06-05,45,DVK0111,0.79
2023-06-05,4,INV2201,0.01
2023-06-05,34,INV2202,0.97
2023-06-05,43,KIN0331,1.22
2023-06-05,34,LFD1101,1.90
2023-06-05,33,OTA2202,0.00
2023-06-05,22,ROS0221,0.13
2023-06-05,17,ROX2201,0.01
2023-06-05,1,TAK0331,1.79
2023-06-05,45,TKU0331,0.83
2023-06-05,46,TKU2201,0.08
2023-06-05,22,TWH0331,0.12
2023-06-05,32,WVY0111,1.46
2023-06-05,26,CBG0111,0.79
2023-06-05,8,CST0331,0.01
2023-06-05,17,KAW2201,0.01
2023-06-05,39,PEN1101,3.17
2023-06-05,4,ROT0331,0.36
2023-06-05,29,TMN0551,1.66
2023-06-05,40,UHT0331,1.47
2023-06-05,46,WDV1101,0.08
2023-06-05,11,WEL0331,0.01
2023-06-05,48,WRK2201,0.01
2023-06-05,37,WWD1102,20.57
2023-06-05,30,ABY0111,0.99
2023-06-05,28,ARA2201,1.25
2023-06-05,17,BEN2201,0.01
2023-06-05,32,BEN2202,1.00
2023-06-05,20,CML0331,0.06
2023-06-05,20,KIN0112,0.07
2023-06-05,3,MGM0331,1.32
2023-06-05,44,PAO1101,0.95
2023-06-05,27,STK0331,1.09
2023-06-05,8,STK0661,0.01
2023-06-05,34,SVL0331,2.06
2023-06-05,4,TRK2201,0.36
2023-06-05,34,TWZ0331,1.00
2023-06-05,13,ALB0331,0.01
2023-06-05,33,BPE0331,0.93
2023-06-05,9,CPK0111,0.01
2023-06-05,41,FHL0331,1.67
2023-06-05,40,HLY2201,1.75
2023-06-05,15,HTI1101,0.02
2023-06-05,24,KAI0111,0.11
2023-06-05,8,KIK2201,0.01
2023-06-05,35,KMO0331,3.19
2023-06-05,23,KPA1101,0.11
2023-06-05,8,ONG0331,0.01
2023-06-05,41,TWI2201,0.98
2023-06-05,6,TWZ0331,0.01
2023-06-05,34,WGN0331,1.71
2023-06-05,27,WRK2201,1.22
